359	2709.851957	2708.852113	0.999631
360	2833.556255	2832.556255	0.999647
361	2962.548088	2961.548237	0.999663
362	3097.037775	3096.038378	0.999677
363	3237.243380	3236.244741	0.999692
364	3383.390970	3382.393393	0.999705
365	3535.714888	3534.718677	0.999718
366	3694.458034	3693.463492	0.999731
367	3859.872146	3858.879577	0.999743
368	4032.218104	4031.227810	0.999754
369	4211.766230	4210.778512	0.999765
370	4398.796602	4397.811761	0.999776
371	4593.599382	4592.617719	0.999786
372	4796.475149	4795.496962	0.999796
373	5007.735240	5006.760827	0.999805
374	5227.702107	5226.731764	0.999814
375	5456.709682	5455.743706	0.999823
376	5695.103753	5694.142438	0.999831
377	5943.242352	5942.285990	0.999839
378	6201.496150	6200.545033	0.999847
379	6470.248874	6469.303292	0.999854
380	6749.897725	6748.957966	0.999861
381	7040.853817	7039.920167	0.999867
382	7343.542623	7342.615365	0.999874
383	7658.404436	7657.483854	0.999880
384	7985.894848	7984.981222	0.999886
385	8326.485235	8325.578844	0.999891
386	8680.663263	8679.764382	0.999896
387	9048.933404	9048.042307	0.999902
388	9431.817471	9430.934429	0.999906
389	9829.855165	9828.980448	0.999911
390	10243.604642	10242.738516	0.999915
391	10673.643090	10672.785819	0.999920
392	11120.567328	11119.719173	0.999924
393	11584.994424	11584.155643	0.999928
394	12067.562320	12066.733169	0.999931
395	12568.930488	12568.111219	0.999935
396	13089.780597	13088.971461	0.999938
397	13630.817201	13630.018442	0.999941
398	14192.768444	14191.980307	0.999944
399	14776.386789	14775.609514	0.999947
400	15382.449767	15381.683590	0.999950
401	16011.760742	16011.005897	0.999953
402	16665.149705	16664.406421	0.999955
403	17343.474081	17342.742586	0.999958
404	18047.619572	18046.900088	0.999960
405	18778.501005	18777.793751	0.999962
406	19537.063224	19536.368415	0.999964
407	20324.281987	20323.599836	0.999966
408	21141.164906	21140.495620	0.999968
409	21988.752397	21988.096179	0.999970
410	22868.118667	22867.475718	0.999972
411	23780.372724	23779.743239	0.999974
412	24726.659412	24726.043583	0.999975
413	25708.160481	25707.558496	0.999977
414	26726.095681	26725.507723	0.999978
415	27781.723883	27781.150132	0.999979
416	28876.344241	28875.784871	0.999981
417	30011.297372	30010.752553	0.999982
418	31187.966579	31187.436478	0.999983
419	32407.779100	32407.263877	0.999984
420	33672.207391	33671.707204	0.999985
421	34982.770449	34982.285450	0.999986
422	36341.035163	36340.565500	0.999987
423	37748.617707	37748.163522	0.999988
424	39207.184961	39206.746394	0.999989
425	40718.455985	40718.033169	0.999990
426	42284.203514	42283.796577	0.999990
427	43906.255507	43905.864574	0.999991
428	45586.496727	45586.121916	0.999992
429	47326.870367	47326.511792	0.999992
430	49129.379719	49129.037491	0.999993
431	50996.089887	50995.764109	0.999994
432	52929.129536	52928.820308	0.999994
433	54930.692701	54930.400116	0.999995
434	57003.040629	57002.764777	0.999995
435	59148.503681	59148.244645	0.999996
436	61369.483270	61369.241130	0.999996
437	63668.453861	63668.228690	0.999996
438	66047.965015	66047.756882	0.999997
439	68510.643486	68510.452455	0.999997
440	71059.195377	71059.021505	0.999998
